Country;Date;Year;NDVI
France;sept-08;2021;0.65
France;sept-09;2021;0.65
France;sept-10;2021;0.65
France;sept-11;2021;0.65
France;sept-12;2021;0.65
France;sept-13;2021;0.651
France;sept-14;2021;0.651
France;sept-15;2021;0.652
France;sept-16;2021;0.656
France;sept-17;2021;0.662
France;sept-18;2021;0.661
France;sept-19;2021;0.662
France;sept-20;2021;0.663
France;sept-21;2021;0.664
France;sept-22;2021;0.665
France;sept-23;2021;0.664
France;sept-24;2021;0.664
France;sept-25;2021;0.664
France;sept-26;2021;0.665
France;sept-27;2021;0.666
France;sept-28;2021;0.666
France;sept-29;2021;0.667
France;sept-30;2021;0.667
France;oct-01;2021;0.668
France;oct-02;2021;0.668
France;oct-03;2021;0.667
France;oct-04;2021;0.668
France;oct-05;2021;0.667
France;oct-06;2021;0.666
France;oct-07;2021;0.663
France;oct-08;2021;0.662
France;oct-09;2021;0.661
France;oct-10;2021;0.659
France;oct-11;2021;0.658
France;oct-12;2021;0.656
France;oct-13;2021;0.655
France;oct-14;2021;0.655
France;oct-15;2021;0.655
France;oct-16;2021;0.652
France;oct-17;2021;0.65
France;oct-18;2021;0.647
France;oct-19;2021;0.646
France;oct-20;2021;0.646
France;oct-21;2021;0.64
France;oct-22;2021;0.641
France;oct-23;2021;0.637
France;oct-24;2021;0.637
France;oct-25;2021;0.635
France;oct-26;2021;0.634
France;oct-27;2021;0.634
France;oct-28;2021;0.633
France;oct-29;2021;0.633
France;oct-30;2021;0.631
France;oct-31;2021;0.631
France;nov-01;2021;0.627
France;nov-02;2021;0.623
France;nov-03;2021;0.62
France;nov-04;2021;0.619
France;nov-05;2021;0.619
France;nov-06;2021;0.62
France;nov-07;2021;0.62
France;nov-08;2021;0.621
France;nov-09;2021;0.62
France;nov-10;2021;0.621
France;nov-11;2021;0.62
France;nov-12;2021;0.617
France;nov-13;2021;0.615
France;nov-14;2021;0.616
France;nov-15;2021;0.614
France;nov-16;2021;0.612
France;nov-17;2021;0.61
France;nov-18;2021;0.609
France;nov-19;2021;0.61
France;nov-20;2021;0.611
France;nov-21;2021;0.611
France;nov-22;2021;0.607
France;nov-23;2021;0.607
France;nov-24;2021;0.607
France;nov-25;2021;0.604
France;nov-26;2021;0.599
France;nov-27;2021;0.597
France;nov-28;2021;0.593
France;nov-29;2021;0.584
France;nov-30;2021;0.578
France;Dec 1;2021;0.574
France;Dec 2;2021;0.569
France;Dec 3;2021;0.558
France;Dec 4;2021;0.555
France;Dec 5;2021;0.545
France;Dec 6;2021;0.553
France;Dec 7;2021;0.554
France;Dec 8;2021;0.55
France;Dec 9;2021;0.548
France;Dec 10;2021;0.552
France;Dec 11;2021;0.552
France;Dec 12;2021;0.552
France;Dec 13;2021;0.55
France;Dec 14;2021;0.552
France;Dec 15;2021;0.554
France;Dec 16;2021;0.552
France;Dec 17;2021;0.557
France;Dec 18;2021;0.556
France;Dec 19;2021;0.559
France;Dec 20;2021;0.559
France;Dec 21;2021;0.559
France;Dec 22;2021;0.56
France;Dec 23;2021;0.561
France;Dec 24;2021;0.562
France;Dec 25;2021;0.564
France;Dec 26;2021;0.566
France;Dec 27;2021;0.565
France;Dec 28;2021;0.566
France;Dec 29;2021;0.571
France;Dec 30;2021;0.573
Italy;janv-01;2019;0.536
Italy;janv-02;2019;0.536
Italy;janv-03;2019;0.535
Italy;janv-04;2019;0.533
Italy;janv-05;2019;0.53
Italy;janv-06;2019;0.529
Italy;janv-07;2019;0.526
Italy;janv-08;2019;0.522
Italy;janv-09;2019;0.517
Italy;janv-10;2019;0.516
Italy;janv-11;2019;0.515
Italy;janv-12;2019;0.515
Italy;janv-13;2019;0.514
Italy;janv-14;2019;0.513
Italy;janv-15;2019;0.512
Italy;janv-16;2019;0.512
Italy;janv-17;2019;0.511
Italy;janv-18;2019;0.51
Italy;janv-19;2019;0.507
Italy;janv-20;2019;0.505
Italy;janv-21;2019;0.503
Italy;janv-22;2019;0.499
Italy;janv-23;2019;0.499
Italy;janv-24;2019;0.495
Italy;janv-25;2019;0.5
Italy;janv-26;2019;0.499
Italy;janv-27;2019;0.502
Italy;janv-28;2019;0.498
Italy;janv-29;2019;0.491
Italy;janv-30;2019;0.487
Italy;janv-31;2019;0.487
Italy;Feb 1;2019;0.482
Italy;Feb 2;2019;0.477
Italy;Feb 3;2019;0.478
Italy;Feb 4;2019;0.477
Italy;Feb 5;2019;0.476
Italy;Feb 6;2019;0.478
Italy;Feb 7;2019;0.477
Italy;Feb 8;2019;0.475
Italy;Feb 9;2019;0.475
Italy;Feb 10;2019;0.477
Italy;Feb 11;2019;0.477
Italy;Feb 12;2019;0.477
Italy;Feb 13;2019;0.475
Italy;Feb 14;2019;0.473
Italy;Feb 15;2019;0.474
Italy;Feb 16;2019;0.472
Italy;Feb 17;2019;0.472
Italy;Feb 18;2019;0.47
Italy;Feb 19;2019;0.47
Italy;Feb 20;2019;0.471
Italy;Feb 21;2019;0.469
Italy;Feb 22;2019;0.47
Italy;Feb 23;2019;0.467
Italy;Feb 24;2019;0.47
Italy;Feb 25;2019;0.469
Italy;Feb 26;2019;0.473
Italy;Feb 27;2019;0.473
Italy;Feb 28;2019;0.473
Italy;mars-01;2019;0.476
Italy;mars-02;2019;0.477
Italy;mars-03;2019;0.479
Italy;mars-04;2019;0.482
Italy;mars-05;2019;0.489
Italy;mars-06;2019;0.492
Italy;mars-07;2019;0.495
Italy;mars-08;2019;0.498
Italy;mars-09;2019;0.502
Italy;mars-10;2019;0.503
Italy;mars-11;2019;0.504
Italy;mars-12;2019;0.508
Italy;mars-13;2019;0.505
Italy;mars-14;2019;0.509
Italy;mars-15;2019;0.508
Italy;mars-16;2019;0.511
Italy;mars-17;2019;0.512
Italy;mars-18;2019;0.514
Italy;mars-19;2019;0.515
Italy;mars-20;2019;0.512
Italy;mars-21;2019;0.515
Italy;mars-22;2019;0.515
Italy;mars-23;2019;0.518
Italy;mars-24;2019;0.519
Italy;mars-25;2019;0.52
Italy;mars-26;2019;0.521
Italy;mars-27;2019;0.521
Italy;mars-28;2019;0.522
Italy;mars-29;2019;0.522
Italy;mars-30;2019;0.525
Italy;mars-31;2019;0.526
Italy;Apr 1;2019;0.529
Italy;Apr 2;2019;0.533
Italy;Apr 3;2019;0.537
Italy;Apr 4;2019;0.539
Italy;Apr 5;2019;0.541
Italy;Apr 6;2019;0.545
Italy;Apr 7;2019;0.548
Italy;Apr 8;2019;0.558
Italy;Apr 9;2019;0.572
Italy;Apr 10;2019;0.595
Italy;Apr 11;2019;0.597
Italy;Apr 12;2019;0.596
Italy;Apr 13;2019;0.593
Italy;Apr 14;2019;0.594
Italy;Apr 15;2019;0.594
Italy;Apr 16;2019;0.593
Italy;Apr 17;2019;0.618
Italy;Apr 18;2019;0.61
Italy;Apr 19;2019;0.614
Italy;Apr 20;2019;0.624
Italy;Apr 21;2019;0.625
Italy;Apr 22;2019;0.625
Italy;Apr 23;2019;0.626
Italy;Apr 24;2019;0.622
Italy;Apr 25;2019;0.623
Italy;Apr 26;2019;0.623
Italy;Apr 27;2019;0.623
Italy;Apr 28;2019;0.624
Italy;Apr 29;2019;0.622
Italy;Apr 30;2019;0.622
Italy;May 1;2019;0.623
Italy;May 2;2019;0.635
Italy;May 3;2019;0.636
Italy;May 4;2019;0.635
Italy;May 5;2019;0.634
Italy;May 6;2019;0.633
Italy;May 7;2019;0.63
Italy;May 8;2019;0.631
Italy;May 9;2019;0.633
Italy;May 10;2019;0.638
Italy;May 11;2019;0.641
Italy;May 12;2019;0.64
Italy;May 13;2019;0.641
Italy;May 14;2019;0.641
Italy;May 15;2019;0.645
Italy;May 16;2019;0.642
Italy;May 17;2019;0.643
Italy;May 18;2019;0.643
Italy;May 19;2019;0.642
Italy;May 20;2019;0.641
Italy;May 21;2019;0.641
Italy;May 22;2019;0.643
Italy;May 23;2019;0.647
Italy;May 24;2019;0.651
Italy;May 25;2019;0.651
Italy;May 26;2019;0.649
Italy;May 27;2019;0.649
Italy;May 28;2019;0.649
Italy;May 29;2019;0.647
Italy;May 30;2019;0.645
Italy;May 31;2019;0.639
Italy;juin-01;2019;0.637
Italy;juin-02;2019;0.631
Italy;juin-03;2019;0.631
Italy;juin-04;2019;0.628
Italy;juin-05;2019;0.625
Italy;juin-06;2019;0.623
Italy;juin-07;2019;0.619
Italy;juin-08;2019;0.619
Italy;juin-09;2019;0.617
Italy;juin-10;2019;0.608
Italy;juin-11;2019;0.615
Italy;juin-12;2019;0.614
Italy;juin-13;2019;0.612
Italy;juin-14;2019;0.609
Italy;juin-15;2019;0.608
Italy;juin-16;2019;0.609
Italy;juin-17;2019;0.608
Italy;juin-18;2019;0.606
Italy;juin-19;2019;0.605
Italy;juin-20;2019;0.604
Italy;juin-21;2019;0.603
Italy;juin-22;2019;0.601
Italy;juin-23;2019;0.601
Italy;juin-24;2019;0.6
Italy;juin-25;2019;0.599
Italy;juin-26;2019;0.598
Italy;juin-27;2019;0.597
Italy;juin-28;2019;0.596
Italy;juin-29;2019;0.594
Italy;juin-30;2019;0.593
Italy;juil-01;2019;0.593
Italy;juil-02;2019;0.591
Italy;juil-03;2019;0.591
Italy;juil-04;2019;0.59
Italy;juil-05;2019;0.59
Italy;juil-06;2019;0.59
Italy;juil-07;2019;0.591
Italy;juil-08;2019;0.591
Italy;juil-09;2019;0.592
Italy;juil-10;2019;0.592
Italy;juil-11;2019;0.593
Italy;juil-12;2019;0.593
Italy;juil-13;2019;0.595
Italy;juil-14;2019;0.596
Italy;juil-15;2019;0.597
Italy;juil-16;2019;0.598
Italy;juil-17;2019;0.599
Italy;juil-18;2019;0.6
Italy;juil-19;2019;0.601
Italy;juil-20;2019;0.601
Italy;juil-21;2019;0.602
Italy;juil-22;2019;0.603
Italy;juil-23;2019;0.604
Italy;juil-24;2019;0.605
Italy;juil-25;2019;0.604
Italy;juil-26;2019;0.604
Italy;juil-27;2019;0.605
Italy;juil-28;2019;0.604
Italy;juil-29;2019;0.604
Italy;juil-30;2019;0.604
Italy;juil-31;2019;0.604
Italy;Aug 1;2019;0.604
Italy;Aug 2;2019;0.605
Italy;Aug 3;2019;0.606
Italy;Aug 4;2019;0.605
Italy;Aug 5;2019;0.604
Italy;Aug 6;2019;0.604
Italy;Aug 7;2019;0.604
Italy;Aug 8;2019;0.603
Italy;Aug 9;2019;0.603
Italy;Aug 10;2019;0.603
Italy;Aug 11;2019;0.603
Italy;Aug 12;2019;0.6
Italy;Aug 13;2019;0.599
Italy;Aug 14;2019;0.598
Italy;Aug 15;2019;0.598
Italy;Aug 16;2019;0.598
Italy;Aug 17;2019;0.597
Italy;Aug 18;2019;0.597
Italy;Aug 19;2019;0.595
Italy;Aug 20;2019;0.595
Italy;Aug 21;2019;0.596
Italy;Aug 22;2019;0.596
Italy;Aug 23;2019;0.594
Italy;Aug 24;2019;0.593
Italy;Aug 25;2019;0.592
Italy;Aug 26;2019;0.59
Italy;Aug 27;2019;0.593
Italy;Aug 28;2019;0.594
Italy;Aug 29;2019;0.595
Italy;Aug 30;2019;0.599
Italy;Aug 31;2019;0.598
Italy;sept-01;2019;0.598
Italy;sept-02;2019;0.599
Italy;sept-03;2019;0.6
Italy;sept-04;2019;0.599
Italy;sept-05;2019;0.599
Italy;sept-06;2019;0.599
Italy;sept-07;2019;0.598
Italy;sept-08;2019;0.597
Italy;sept-09;2019;0.595
Italy;sept-10;2019;0.594
Italy;sept-11;2019;0.593
Italy;sept-12;2019;0.593
Italy;sept-13;2019;0.591
Italy;sept-14;2019;0.59
Italy;sept-15;2019;0.59
Italy;sept-16;2019;0.59
Italy;sept-17;2019;0.59
Italy;sept-18;2019;0.588
Italy;sept-19;2019;0.588
Italy;sept-20;2019;0.587
Italy;sept-21;2019;0.587
Italy;sept-22;2019;0.585
Italy;sept-23;2019;0.585
Italy;sept-24;2019;0.586
Italy;sept-25;2019;0.587
Italy;sept-26;2019;0.588
Italy;sept-27;2019;0.591
Italy;sept-28;2019;0.591
Italy;sept-29;2019;0.593
Italy;sept-30;2019;0.592
Italy;oct-01;2019;0.593
Italy;oct-02;2019;0.593
Italy;oct-03;2019;0.592
Italy;oct-04;2019;0.591
Italy;oct-05;2019;0.591
Italy;oct-06;2019;0.59
Italy;oct-07;2019;0.591
Italy;oct-08;2019;0.591
Italy;oct-09;2019;0.59
Italy;oct-10;2019;0.59
Italy;oct-11;2019;0.589
Italy;oct-12;2019;0.589
Italy;oct-13;2019;0.587
Italy;oct-14;2019;0.587
Italy;oct-15;2019;0.585
Italy;oct-16;2019;0.584
Italy;oct-17;2019;0.58
Italy;oct-18;2019;0.579
Italy;oct-19;2019;0.576
Italy;oct-20;2019;0.57
Italy;oct-21;2019;0.569
Italy;oct-22;2019;0.568
Italy;oct-23;2019;0.568
Italy;oct-24;2019;0.568
Italy;oct-25;2019;0.566
Italy;oct-26;2019;0.566
Italy;oct-27;2019;0.566
Italy;oct-28;2019;0.567
Italy;oct-29;2019;0.568
Italy;oct-30;2019;0.569
Italy;oct-31;2019;0.572
Italy;nov-01;2019;0.573
Italy;nov-02;2019;0.574
Italy;nov-03;2019;0.573
Italy;nov-04;2019;0.576
Italy;nov-05;2019;0.567
Italy;nov-06;2019;0.566
Italy;nov-07;2019;0.568
Italy;nov-08;2019;0.568
Italy;nov-09;2019;0.567
Italy;nov-10;2019;0.567
Italy;nov-11;2019;0.568
Italy;nov-12;2019;0.568
Italy;nov-13;2019;0.566
Italy;nov-14;2019;0.565
Italy;nov-15;2019;0.567
Italy;nov-16;2019;0.557
Italy;nov-17;2019;0.558
Italy;nov-18;2019;0.555
Italy;nov-19;2019;0.559
Italy;nov-20;2019;0.559
Italy;nov-21;2019;0.559
Italy;nov-22;2019;0.557
Italy;nov-23;2019;0.552
Italy;nov-24;2019;0.552
Italy;nov-25;2019;0.551
Italy;nov-26;2019;0.55
Italy;nov-27;2019;0.548
Italy;nov-28;2019;0.547
Italy;nov-29;2019;0.545
Italy;nov-30;2019;0.543
Italy;Dec 1;2019;0.544
Italy;Dec 2;2019;0.544
Italy;Dec 3;2019;0.542
Italy;Dec 4;2019;0.542
Italy;Dec 5;2019;0.542
Italy;Dec 6;2019;0.541
Italy;Dec 7;2019;0.542
Italy;Dec 8;2019;0.543
Italy;Dec 9;2019;0.543
Italy;Dec 10;2019;0.543
Italy;Dec 11;2019;0.544
Italy;Dec 12;2019;0.545
Italy;Dec 13;2019;0.543
Italy;Dec 14;2019;0.545
Italy;Dec 15;2019;0.548
Italy;Dec 16;2019;0.549
Italy;Dec 17;2019;0.55
Italy;Dec 18;2019;0.548
Italy;Dec 19;2019;0.548
Italy;Dec 20;2019;0.547
Italy;Dec 21;2019;0.545
Italy;Dec 22;2019;0.541
Italy;Dec 23;2019;0.54
Italy;Dec 24;2019;0.539
Italy;Dec 25;2019;0.537
Italy;Dec 26;2019;0.535
Italy;Dec 27;2019;0.535
Italy;Dec 28;2019;0.533
Italy;Dec 29;2019;0.531
Italy;Dec 30;2019;0.53
Italy;Dec 31;2019;0.527
Italy;janv-01;2020;0.527
Italy;janv-02;2020;0.524
Italy;janv-03;2020;0.524
Italy;janv-04;2020;0.524
Italy;janv-05;2020;0.521
Italy;janv-06;2020;0.521
Italy;janv-07;2020;0.519
Italy;janv-08;2020;0.52
Italy;janv-09;2020;0.518
Italy;janv-10;2020;0.517
Italy;janv-11;2020;0.515
Italy;janv-12;2020;0.516
Italy;janv-13;2020;0.516
Italy;janv-14;2020;0.513
Italy;janv-15;2020;0.512
Italy;janv-16;2020;0.511
Italy;janv-17;2020;0.51
Italy;janv-18;2020;0.51
Italy;janv-19;2020;0.509
Italy;janv-20;2020;0.508
Italy;janv-21;2020;0.507
Italy;janv-22;2020;0.508
Italy;janv-23;2020;0.506
Italy;janv-24;2020;0.506
Italy;janv-25;2020;0.508
Italy;janv-26;2020;0.508
Italy;janv-27;2020;0.507
Italy;janv-28;2020;0.507
Italy;janv-29;2020;0.507
Italy;janv-30;2020;0.508
Italy;janv-31;2020;0.509
Italy;Feb 1;2020;0.508
Italy;Feb 2;2020;0.509
Italy;Feb 3;2020;0.508
Italy;Feb 4;2020;0.508
Italy;Feb 5;2020;0.507
Italy;Feb 6;2020;0.504
Italy;Feb 7;2020;0.504
Italy;Feb 8;2020;0.505
Italy;Feb 9;2020;0.506
Italy;Feb 10;2020;0.507
Italy;Feb 11;2020;0.508
Italy;Feb 12;2020;0.508
Italy;Feb 13;2020;0.51
Italy;Feb 14;2020;0.509
Italy;Feb 15;2020;0.508
Italy;Feb 16;2020;0.509
Italy;Feb 17;2020;0.508
Italy;Feb 18;2020;0.509
Italy;Feb 19;2020;0.509
Italy;Feb 20;2020;0.51
Italy;Feb 21;2020;0.509
Italy;Feb 22;2020;0.51
Italy;Feb 23;2020;0.511
Italy;Feb 24;2020;0.51
Italy;Feb 25;2020;0.512
Italy;Feb 26;2020;0.511
Italy;Feb 27;2020;0.513
Italy;Feb 28;2020;0.513
Italy;Feb 29;2020;0.515
Italy;mars-01;2020;0.516
Italy;mars-02;2020;0.517
Italy;mars-03;2020;0.518
Italy;mars-04;2020;0.516
Italy;mars-05;2020;0.518
Italy;mars-06;2020;0.517
Italy;mars-07;2020;0.52
Italy;mars-08;2020;0.52
Italy;mars-09;2020;0.526
Italy;mars-10;2020;0.526
Italy;mars-11;2020;0.523
Italy;mars-12;2020;0.526
Italy;mars-13;2020;0.527
Italy;mars-14;2020;0.527
Italy;mars-15;2020;0.527
Italy;mars-16;2020;0.527
Italy;mars-17;2020;0.527
Italy;mars-18;2020;0.527
Italy;mars-19;2020;0.527
Italy;mars-20;2020;0.529
Italy;mars-21;2020;0.529
Italy;mars-22;2020;0.53
Italy;mars-23;2020;0.53
Italy;mars-24;2020;0.531
Italy;mars-25;2020;0.533
Italy;mars-26;2020;0.534
Italy;mars-27;2020;0.536
Italy;mars-28;2020;0.538
Italy;mars-29;2020;0.536
Italy;mars-30;2020;0.536
Italy;mars-31;2020;0.536
Italy;Apr 1;2020;0.539
Italy;Apr 2;2020;0.539
Italy;Apr 3;2020;0.54
Italy;Apr 4;2020;0.539
Italy;Apr 5;2020;0.539
Italy;Apr 6;2020;0.541
Italy;Apr 7;2020;0.54
Italy;Apr 8;2020;0.542
Italy;Apr 9;2020;0.542
Italy;Apr 10;2020;0.543
Italy;Apr 11;2020;0.544
Italy;Apr 12;2020;0.546
Italy;Apr 13;2020;0.547
Italy;Apr 14;2020;0.549
Italy;Apr 15;2020;0.554
Italy;Apr 16;2020;0.555
Italy;Apr 17;2020;0.565
Italy;Apr 18;2020;0.569
Italy;Apr 19;2020;0.576
Italy;Apr 20;2020;0.583
Italy;Apr 21;2020;0.586
Italy;Apr 22;2020;0.59
Italy;Apr 23;2020;0.596
Italy;Apr 24;2020;0.604
Italy;Apr 25;2020;0.604
Italy;Apr 26;2020;0.616
Italy;Apr 27;2020;0.62
Italy;Apr 28;2020;0.623
Italy;Apr 29;2020;0.622
Italy;Apr 30;2020;0.62
Italy;May 1;2020;0.623
Italy;May 2;2020;0.626
Italy;May 3;2020;0.631
Italy;May 4;2020;0.631
Italy;May 5;2020;0.632
Italy;May 6;2020;0.632
Italy;May 7;2020;0.631
Italy;May 8;2020;0.63
Italy;May 9;2020;0.629
Italy;May 10;2020;0.628
Italy;May 11;2020;0.628
Italy;May 12;2020;0.628
Italy;May 13;2020;0.633
Italy;May 14;2020;0.635
Italy;May 15;2020;0.634
Italy;May 16;2020;0.636
Italy;May 17;2020;0.638
Italy;May 18;2020;0.636
Italy;May 19;2020;0.636
Italy;May 20;2020;0.634
Italy;May 21;2020;0.63
Italy;May 22;2020;0.63
Italy;May 23;2020;0.63
Italy;May 24;2020;0.63
Italy;May 25;2020;0.629
Italy;May 26;2020;0.629
Italy;May 27;2020;0.628
Italy;May 28;2020;0.627
Italy;May 29;2020;0.628
Italy;May 30;2020;0.628
Italy;May 31;2020;0.627
Italy;juin-01;2020;0.626
Italy;juin-02;2020;0.625
Italy;juin-03;2020;0.623
Italy;juin-04;2020;0.623
Italy;juin-05;2020;0.623
Italy;juin-06;2020;0.624
Italy;juin-07;2020;0.626
Italy;juin-08;2020;0.626
Italy;juin-09;2020;0.626
Italy;juin-10;2020;0.627
Italy;juin-11;2020;0.627
Italy;juin-12;2020;0.627
Italy;juin-13;2020;0.631
Italy;juin-14;2020;0.632
Italy;juin-15;2020;0.635
Italy;juin-16;2020;0.633
Italy;juin-17;2020;0.632
Italy;juin-18;2020;0.63
Italy;juin-19;2020;0.63
Italy;juin-20;2020;0.627
Italy;juin-21;2020;0.626
Italy;juin-22;2020;0.625
Italy;juin-23;2020;0.623
Italy;juin-24;2020;0.622
Italy;juin-25;2020;0.62
Italy;juin-26;2020;0.619
Italy;juin-27;2020;0.618
Italy;juin-28;2020;0.617
Italy;juin-29;2020;0.615
Italy;juin-30;2020;0.614
Italy;juil-01;2020;0.614
Italy;juil-02;2020;0.613
Italy;juil-03;2020;0.612
Italy;juil-04;2020;0.61
Italy;juil-05;2020;0.61
Italy;juil-06;2020;0.609
Italy;juil-07;2020;0.609
Italy;juil-08;2020;0.608
Italy;juil-09;2020;0.608
Italy;juil-10;2020;0.608
Italy;juil-11;2020;0.608
Italy;juil-12;2020;0.608
Italy;juil-13;2020;0.608
Italy;juil-14;2020;0.608
Italy;juil-15;2020;0.607
Italy;juil-16;2020;0.608
Italy;juil-17;2020;0.607
Italy;juil-18;2020;0.608
Italy;juil-19;2020;0.608
Italy;juil-20;2020;0.608
Italy;juil-21;2020;0.608
Italy;juil-22;2020;0.607
Italy;juil-23;2020;0.606
Italy;juil-24;2020;0.606
Italy;juil-25;2020;0.604
Italy;juil-26;2020;0.603
Italy;juil-27;2020;0.602
Italy;juil-28;2020;0.602
Italy;juil-29;2020;0.601
Italy;juil-30;2020;0.601
Italy;juil-31;2020;0.6
Italy;Aug 1;2020;0.6
Italy;Aug 2;2020;0.6
Italy;Aug 3;2020;0.599
Italy;Aug 4;2020;0.599
Italy;Aug 5;2020;0.598
Italy;Aug 6;2020;0.6
Italy;Aug 7;2020;0.599
Italy;Aug 8;2020;0.599
Italy;Aug 9;2020;0.599
Italy;Aug 10;2020;0.6
Italy;Aug 11;2020;0.6
Italy;Aug 12;2020;0.6
Italy;Aug 13;2020;0.6
Italy;Aug 14;2020;0.599
Italy;Aug 15;2020;0.6
Italy;Aug 16;2020;0.598
Italy;Aug 17;2020;0.598
Italy;Aug 18;2020;0.596
Italy;Aug 19;2020;0.595
Italy;Aug 20;2020;0.593
Italy;Aug 21;2020;0.591
Italy;Aug 22;2020;0.59
Italy;Aug 23;2020;0.589
Italy;Aug 24;2020;0.587
Italy;Aug 25;2020;0.587
Italy;Aug 26;2020;0.587
Italy;Aug 27;2020;0.587
Italy;Aug 28;2020;0.584
Italy;Aug 29;2020;0.583
Italy;Aug 30;2020;0.582
Italy;Aug 31;2020;0.581
Italy;sept-01;2020;0.581
Italy;sept-02;2020;0.58
Italy;sept-03;2020;0.579
Italy;sept-04;2020;0.578
Italy;sept-05;2020;0.579
Italy;sept-06;2020;0.578
Italy;sept-07;2020;0.578
Italy;sept-08;2020;0.577
Italy;sept-09;2020;0.577
Italy;sept-10;2020;0.576
Italy;sept-11;2020;0.575
Italy;sept-12;2020;0.575
Italy;sept-13;2020;0.573
Italy;sept-14;2020;0.574
Italy;sept-15;2020;0.574
Italy;sept-16;2020;0.575
Italy;sept-17;2020;0.575
Italy;sept-18;2020;0.575
Italy;sept-19;2020;0.576
Italy;sept-20;2020;0.576
Italy;sept-21;2020;0.576
Italy;sept-22;2020;0.575
Italy;sept-23;2020;0.576
Italy;sept-24;2020;0.578
Italy;sept-25;2020;0.578
Italy;sept-26;2020;0.579
Italy;sept-27;2020;0.581
Italy;sept-28;2020;0.582
Italy;sept-29;2020;0.585
Italy;sept-30;2020;0.585
Italy;oct-01;2020;0.587
Italy;oct-02;2020;0.587
Italy;oct-03;2020;0.589
Italy;oct-04;2020;0.589
Italy;oct-05;2020;0.588
Italy;oct-06;2020;0.586
Italy;oct-07;2020;0.585
Italy;oct-08;2020;0.586
